지표연도,시도,시군구,지표명,분모,분자,항생제 처방률
2019,강원도,홍천군,항생제처방률,898830,148159,16.48
2019,강원도,횡성군,항생제처방률,455576,62218,13.66
2019,강원도,영월군,항생제처방률,446936,82450,18.45
2019,강원도,평창군,항생제처방률,357594,49581,13.87
2019,강원도,정선군,항생제처방률,307834,39885,12.96
2019,강원도,철원군,항생제처방률,484705,92639,19.11
2019,강원도,화천군,항생제처방률,199150,37887,19.02
2019,강원도,양구군,항생제처방률,213891,47146,22.04
2019,강원도,인제군,항생제처방률,298618,60211,20.16
2019,강원도,고성군,항생제처방률,204972,30964,15.11
2019,강원도,양양군,항생제처방률,187458,21106,11.26
2019,충청북도,전체,항생제처방률,25155564,5128583,20.39
2019,충청북도,청주시 상당구,항생제처방률,2914245,541450,18.58
2019,충청북도,청주시 서원구,항생제처방률,3452296,690137,19.99
2019,충청북도,청주시 흥덕구,항생제처방률,3806280,980982,25.77
2019,충청북도,청주시 청원구,항생제처방률,3336200,839729,25.17
2019,충청북도,충주시,항생제처방률,3516257,683767,19.45
2019,충청북도,제천시,항생제처방률,2284055,384107,16.82
2019,충청북도,보은군,항생제처방률,509933,62937,12.34
2019,충청북도,옥천군,항생제처방률,930316,132487,14.24
2019,충청북도,영동군,항생제처방률,810675,133656,16.49
2019,충청북도,증평군,항생제처방률,582495,110807,19.02
2019,충청북도,진천군,항생제처방률,1036531,261806,25.26
2019,충청북도,괴산군,항생제처방률,380102,43394,11.42
2019,충청북도,음성군,항생제처방률,1346679,240830,17.88
2019,충청북도,단양군,항생제처방률,249500,22494,9.02
2019,충청남도,전체,항생제처방률,32552524,6121896,18.81
2019,충청남도,천안시 동남구,항생제처방률,4281227,733174,17.13
2019,충청남도,천안시 서북구,항생제처방률,5773492,1440539,24.95
2019,충청남도,공주시,항생제처방률,1627694,271017,16.65
2019,충청남도,보령시,항생제처방률,1653463,259815,15.71
2019,충청남도,아산시,항생제처방률,4256314,1031207,24.23
2019,충청남도,서산시,항생제처방률,2499827,479811,19.19
2019,충청남도,논산시,항생제처방률,2383840,364264,15.28
2019,충청남도,계룡시,항생제처방률,399126,76722,19.22
2019,충청남도,당진시,항생제처방률,2288479,546092,23.86
2019,충청남도,금산군,항생제처방률,961415,102352,10.65
2019,충청남도,부여군,항생제처방률,1032885,97002,9.39
2019,충청남도,서천군,항생제처방률,1027554,120957,11.77
2019,충청남도,청양군,항생제처방률,343738,35864,10.43
2019,충청남도,홍성군,항생제처방률,1781413,235807,13.24
2019,충청남도,예산군,항생제처방률,1162337,148511,12.78
2019,충청남도,태안군,항생제처방률,1079720,178762,16.56
2019,전라북도,전체,항생제처방률,32620830,5099846,15.63
2019,전라북도,전주시 완산구,항생제처방률,6256041,1031803,16.49
2019,전라북도,전주시 덕진구,항생제처방률,5871258,945544,16.1
2019,전라북도,군산시,항생제처방률,4520974,871810,19.28
2019,전라북도,익산시,항생제처방률,5147865,844621,16.41
2019,전라북도,정읍시,항생제처방률,2064025,267663,12.97
2019,전라북도,남원시,항생제처방률,1825644,221275,12.12
2019,전라북도,김제시,항생제처방률,1600692,211073,13.19
2019,전라북도,완주군,항생제처방률,1279791,262944,20.55
2019,전라북도,진안군,항생제처방률,410569,46506,11.33
2019,전라북도,무주군,항생제처방률,349413,32037,9.17
2019,전라북도,장수군,항생제처방률,273227,24038,8.8
2019,전라북도,임실군,항생제처방률,470360,51353,10.92
2019,전라북도,순창군,항생제처방률,483664,45930,9.5
2019,전라북도,고창군,항생제처방률,1003272,97515,9.72
2019,전라북도,부안군,항생제처방률,1064035,145734,13.7
2019,전라남도,전체,항생제처방률,31262036,5186860,16.59
2019,전라남도,목포시,항생제처방률,4984578,1044240,20.95
2019,전라남도,여수시,항생제처방률,4828847,860967,17.83
2019,전라남도,순천시,항생제처방률,4676588,909051,19.44
2019,전라남도,나주시,항생제처방률,1688317,332779,19.71
2019,전라남도,광양시,항생제처방률,1588767,330358,20.79
2019,전라남도,담양군,항생제처방률,657967,67431,10.25
2019,전라남도,곡성군,항생제처방률,430909,43257,10.04
2019,전라남도,구례군,항생제처방률,391907,55387,14.13
2019,전라남도,고흥군,항생제처방률,1212531,139438,11.5
2019,전라남도,보성군,항생제처방률,628855,85988,13.67
2019,전라남도,화순군,항생제처방률,1390793,187880,13.51
2019,전라남도,장흥군,항생제처방률,737280,69009,9.36
2019,전라남도,강진군,항생제처방률,689091,97690,14.18
2019,전라남도,해남군,항생제처방률,1445025,172639,11.95
2019,전라남도,영암군,항생제처방률,642548,86358,13.44
2019,전라남도,무안군,항생제처방률,1346432,234862,17.44
2019,전라남도,함평군,항생제처방률,448180,43700,9.75
2019,전라남도,영광군,항생제처방률,1228123,146855,11.96
2019,전라남도,장성군,항생제처방률,568317,81172,14.28
2019,전라남도,완도군,항생제처방률,783817,93279,11.9
2019,전라남도,진도군,항생제처방률,470414,64874,13.79
2019,전라남도,신안군,항생제처방률,422750,39646,9.38
2019,경상북도,전체,항생제처방률,38758925,6894889,17.79
2019,경상북도,포항시 남구,항생제처방률,3809219,660703,17.34
2019,경상북도,포항시 북구,항생제처방률,4150049,639693,15.41
2019,경상북도,경주시,항생제처방률,3719221,678614,18.25
2019,경상북도,김천시,항생제처방률,1927438,302451,15.69
2019,경상북도,안동시,항생제처방률,2909299,464359,15.96
2019,경상북도,구미시,항생제처방률,6045638,1495861,24.74
2019,경상북도,영주시,항생제처방률,1600367,269518,16.84
2019,경상북도,영천시,항생제처방률,1748087,212341,12.15
2019,경상북도,상주시,항생제처방률,1484045,220162,14.84
2019,경상북도,문경시,항생제처방률,1314223,230565,17.54
2019,경상북도,경산시,항생제처방률,3788309,811151,21.41
2019,경상북도,군위군,항생제처방률,270385,28753,10.63
2019,경상북도,의성군,항생제처방률,725183,88793,12.24
2019,경상북도,청송군,항생제처방률,269437,37465,13.9
2019,경상북도,영양군,항생제처방률,112347,15708,13.98
2019,경상북도,영덕군,항생제처방률,612703,71633,11.69
2019,경상북도,청도군,항생제처방률,643664,72631,11.28
2019,경상북도,고령군,항생제처방률,391579,50595,12.92
2019,경상북도,성주군,항생제처방률,500219,64107,12.82
2019,경상북도,칠곡군,항생제처방률,1198822,254569,21.23
2019,경상북도,예천군,항생제처방률,611768,84793,13.86
2019,경상북도,봉화군,항생제처방률,253961,38545,15.18
2019,경상북도,울진군,항생제처방률,616805,98401,15.95
2019,경상북도,울릉군,항생제처방률,56157,3478,6.19
2019,경상남도,전체,항생제처방률,50301542,9710983,19.31
2019,경상남도,창원시 의창구,항생제처방률,3503963,680482,19.42
2019,경상남도,창원시 성산구,항생제처방률,3345671,711408,21.26
2019,경상남도,창원시 마산합포구,항생제처방률,2859655,475627,16.63
2019,경상남도,창원시 마산회원구,항생제처방률,3998827,728817,18.23
2019,경상남도,창원시 진해구,항생제처방률,2396322,558618,23.31
2019,경상남도,진주시,항생제처방률,5994409,1051839,17.55
2019,경상남도,통영시,항생제처방률,2356102,396160,16.81
2019,경상남도,사천시,항생제처방률,1792524,297137,16.58
2019,경상남도,김해시,항생제처방률,7092750,1752201,24.7
2019,경상남도,밀양시,항생제처방률,1535234,277558,18.08
2019,경상남도,거제시,항생제처방률,3154771,729923,23.14
2019,경상남도,양산시,항생제처방률,5535149,1201284,21.7
2019,경상남도,의령군,항생제처방률,420404,55555,13.21
2019,경상남도,함안군,항생제처방률,681492,99629,14.62
2019,경상남도,창녕군,항생제처방률,863485,134324,15.56
2019,경상남도,고성군,항생제처방률,717407,89621,12.49
2019,경상남도,남해군,항생제처방률,705161,65901,9.35
2019,경상남도,하동군,항생제처방률,703032,77750,11.06
2019,경상남도,산청군,항생제처방률,389790,29920,7.68
2019,경상남도,함양군,항생제처방률,661594,74099,11.2
2019,경상남도,거창군,항생제처방률,987416,133185,13.49
2019,경상남도,합천군,항생제처방률,606384,89945,14.83
2019,제주특별자치도,전체,항생제처방률,11017931,2085873,18.93
2019,제주특별자치도,제주시,항생제처방률,8256426,1657878,20.08
2019,제주특별자치도,서귀포시,항생제처방률,2761505,427995,15.5
2020,전국,전체,항생제처방률,689980003,98001745,14.2
2020,서울특별시,전체,항생제처방률,143027163,18290710,12.79
2020,서울특별시,종로구,항생제처방률,6321962,507351,8.03
2020,서울특별시,중구,항생제처방률,3350410,429454,12.82
2020,서울특별시,용산구,항생제처방률,2341467,280971,12
2020,서울특별시,성동구,항생제처방률,3642688,557399,15.3
2020,서울특별시,광진구,항생제처방률,4638135,638169,13.76
2020,서울특별시,동대문구,항생제처방률,5581361,622119,11.15
2020,서울특별시,중랑구,항생제처방률,4842490,669307,13.82
2020,서울특별시,성북구,항생제처방률,5085530,710827,13.98
2020,서울특별시,강북구,항생제처방률,4157224,578639,13.92
2020,서울특별시,도봉구,항생제처방률,3312846,424708,12.82
2020,서울특별시,노원구,항생제처방률,7066259,925852,13.1
2020,서울특별시,은평구,항생제처방률,6278105,839323,13.37
2020,서울특별시,서대문구,항생제처방률,6071751,646440,10.65
2020,서울특별시,마포구,항생제처방률,4591032,701973,15.29
2020,서울특별시,양천구,항생제처방률,5011542,752971,15.02
2020,서울특별시,강서구,항생제처방률,7165978,1072618,14.97
2020,서울특별시,구로구,항생제처방률,5735582,840821,14.66
2020,서울특별시,금천구,항생제처방률,2899229,478035,16.49
2020,서울특별시,영등포구,항생제처방률,6918581,877857,12.69
2020,서울특별시,동작구,항생제처방률,5213741,612754,11.75
2020,서울특별시,관악구,항생제처방률,4970483,752407,15.14
2020,서울특별시,서초구,항생제처방률,6924990,786800,11.36
2020,서울특별시,강남구,항생제처방률,12505604,1477752,11.82
2020,서울특별시,송파구,항생제처방률,10968030,1271327,11.59
2020,서울특별시,강동구,항생제처방률,7432143,834836,11.23
2020,부산광역시,전체,항생제처방률,51241489,6828115,13.33
2020,부산광역시,중구,항생제처방률,1285361,139543,10.86
2020,부산광역시,서구,항생제처방률,3817695,369216,9.67
2020,부산광역시,동구,항생제처방률,2349620,234765,9.99
2020,부산광역시,영도구,항생제처방률,1781072,269185,15.11
2020,부산광역시,부산진구,항생제처방률,7017521,861177,12.27
2020,부산광역시,동래구,항생제처방률,4378128,564173,12.89
2020,부산광역시,남구,항생제처방률,3018764,431546,14.3
2020,부산광역시,북구,항생제처방률,3882580,486507,12.53
2020,부산광역시,해운대구,항생제처방률,5437471,717251,13.19
2020,부산광역시,사하구,항생제처방률,4256301,644049,15.13
2020,부산광역시,금정구,항생제처방률,2866998,412439,14.39
2020,부산광역시,강서구,항생제처방률,912063,262747,28.81
2020,부산광역시,연제구,항생제처방률,2947300,392554,13.32
2020,부산광역시,수영구,항생제처방률,2557742,308509,12.06
2020,부산광역시,사상구,항생제처방률,2894059,427295,14.76
2020,부산광역시,기장군,항생제처방률,1838814,307159,16.7
2020,대구광역시,전체,항생제처방률,36444388,4780473,13.12
2020,대구광역시,중구,항생제처방률,3774579,393221,10.42
2020,대구광역시,동구,항생제처방률,4978918,624019,12.53
2020,대구광역시,서구,항생제처방률,2295874,296873,12.93
2020,대구광역시,남구,항생제처방률,3377975,310269,9.19
2020,대구광역시,북구,항생제처방률,5526998,767882,13.89
2020,대구광역시,수성구,항생제처방률,5479665,757895,13.83
2020,대구광역시,달서구,항생제처방률,8607210,1155512,13.42
2020,대구광역시,달성군,항생제처방률,2403169,474802,19.76
2020,인천광역시,전체,항생제처방률,35804394,5220473,14.58
2020,인천광역시,중구,항생제처방률,2066693,267534,12.95
2020,인천광역시,동구,항생제처방률,1123067,118397,10.54
2020,인천광역시,미추홀구,항생제처방률,5074903,724520,14.28
2020,인천광역시,연수구,항생제처방률,3352428,586621,17.5
2020,인천광역시,남동구,항생제처방률,7460694,1049323,14.06
2020,인천광역시,부평구,항생제처방률,6491046,934699,14.4
2020,인천광역시,계양구,항생제처방률,3627393,504362,13.9
2020,인천광역시,서구,항생제처방률,5804922,953709,16.43
2020,인천광역시,강화군,항생제처방률,702690,73858,10.51
2020,인천광역시,옹진군,항생제처방률,100558,7450,7.41
2020,광주광역시,전체,항생제처방률,20437451,3312152,16.21
2020,광주광역시,동구,항생제처방률,2936962,365583,12.45
2020,광주광역시,서구,항생제처방률,4048734,649767,16.05
2020,광주광역시,남구,항생제처방률,2990921,475447,15.9
2020,광주광역시,북구,항생제처방률,5420740,851040,15.7
2020,광주광역시,광산구,항생제처방률,5040094,970315,19.25
2020,대전광역시,전체,항생제처방률,22359472,3127515,13.99
2020,대전광역시,동구,항생제처방률,2962496,397311,13.41
2020,대전광역시,중구,항생제처방률,4899996,498036,10.16
2020,대전광역시,서구,항생제처방률,8124619,1094514,13.47
2020,대전광역시,유성구,항생제처방률,3850296,701272,18.21
2020,대전광역시,대덕구,항생제처방률,2522065,436382,17.3
2020,울산광역시,전체,항생제처방률,14414919,2376877,16.49
2020,울산광역시,중구,항생제처방률,2618140,404249,15.44
2020,울산광역시,남구,항생제처방률,5672599,921031,16.24
2020,울산광역시,동구,항생제처방률,2687950,368684,13.72
2020,울산광역시,북구,항생제처방률,1676259,347676,20.74
2020,울산광역시,울주군,항생제처방률,1759971,335237,19.05
2020,세종특별자치시,전체,항생제처방률,3562743,656834,18.44
2020,세종특별자치시,세종시,항생제처방률,3562743,656834,18.44
2020,경기도,전체,항생제처방률,150262879,23242720,15.47
2020,경기도,수원시 장안구,항생제처방률,2824246,468908,16.6
2020,경기도,수원시 권선구,항생제처방률,3246590,640162,19.72
2020,경기도,수원시 팔달구,항생제처방률,4745403,583529,12.3
2020,경기도,수원시 영통구,항생제처방률,5098089,663206,13.01
2020,경기도,성남시 수정구,항생제처방률,2944341,447708,15.21
2020,경기도,성남시 중원구,항생제처방률,2364110,351189,14.86
2020,경기도,성남시 분당구,항생제처방률,9468439,918437,9.7
2020,경기도,의정부시,항생제처방률,6046786,901055,14.9
2020,경기도,안양시 만안구,항생제처방률,2558896,355735,13.9
2020,경기도,안양시 동안구,항생제처방률,4850168,665497,13.72
2020,경기도,부천시,항생제처방률,11203505,1583796,14.14
2020,경기도,광명시,항생제처방률,3835577,640711,16.7
2020,경기도,평택시,항생제처방률,6099129,909502,14.91
2020,경기도,동두천시,항생제처방률,1166076,225047,19.3
2020,경기도,안산시 상록구,항생제처방률,2789215,451946,16.2
2020,경기도,안산시 단원구,항생제처방률,5322046,843233,15.84
2020,경기도,고양시 덕양구,항생제처방률,4469310,666377,14.91
2020,경기도,고양시 일산동구,항생제처방률,4867734,529221,10.87
2020,경기도,고양시 일산서구,항생제처방률,3671479,484532,13.2
2020,경기도,과천시,항생제처방률,460479,62181,13.5
2020,경기도,구리시,항생제처방률,3003563,456566,15.2
2020,경기도,남양주시,항생제처방률,6259506,1083399,17.31
2020,경기도,오산시,항생제처방률,2293202,463597,20.22
2020,경기도,시흥시,항생제처방률,4733089,902274,19.06
2020,경기도,군포시,항생제처방률,2955920,477977,16.17
2020,경기도,의왕시,항생제처방률,1057156,162916,15.41
2020,경기도,하남시,항생제처방률,2493921,468479,18.78
2020,경기도,용인시 처인구,항생제처방률,2649896,468065,17.66
2020,경기도,용인시 기흥구,항생제처방률,3127740,503321,16.09
2020,경기도,용인시 수지구,항생제처방률,2925278,437213,14.95
2020,경기도,파주시,항생제처방률,4236923,734234,17.33
2020,경기도,이천시,항생제처방률,2619828,465989,17.79
2020,경기도,안성시,항생제처방률,1900441,309802,16.3
2020,경기도,김포시,항생제처방률,4514146,890615,19.73
2020,경기도,화성시,항생제처방률,7709705,1419069,18.41
2020,경기도,광주시,항생제처방률,2835182,535332,18.88
2020,경기도,양주시,항생제처방률,2065911,382290,18.5
2020,경기도,포천시,항생제처방률,1583643,265051,16.74
2020,경기도,여주시,항생제처방률,1181701,165077,13.97
2020,경기도,연천군,항생제처방률,373095,39036,10.46
2020,경기도,가평군,항생제처방률,603511,71123,11.78
2020,경기도,양평군,항생제처방률,1107904,149323,13.48
2020,강원도,전체,항생제처방률,19290274,2577968,13.36
2020,강원도,춘천시,항생제처방률,4064829,487499,11.99
2020,강원도,원주시,항생제처방률,4576851,706458,15.44
2020,강원도,강릉시,항생제처방률,3107644,312289,10.05
2020,강원도,동해시,항생제처방률,1206894,200211,16.59
2020,강원도,태백시,항생제처방률,619712,94124,15.19
2020,강원도,속초시,항생제처방률,1341990,211132,15.73
2020,강원도,삼척시,항생제처방률,813890,92525,11.37
2020,강원도,홍천군,항생제처방률,799816,107408,13.43
2020,강원도,횡성군,항생제처방률,403988,44708,11.07
2020,강원도,영월군,항생제처방률,389932,59954,15.38
2020,강원도,평창군,항생제처방률,319095,32541,10.2
2020,강원도,정선군,항생제처방률,264670,27010,10.21
2020,강원도,철원군,항생제처방률,416108,64733,15.56
2020,강원도,화천군,항생제처방률,177320,26412,14.9
2020,강원도,양구군,항생제처방률,182866,32134,17.57
2020,강원도,인제군,항생제처방률,242616,37708,15.54
2020,강원도,고성군,항생제처방률,192442,24905,12.94
2020,강원도,양양군,항생제처방률,169611,16217,9.56
2020,충청북도,전체,항생제처방률,21716774,3483679,16.04
2020,충청북도,청주시 상당구,항생제처방률,2554962,381585,14.94
2020,충청북도,청주시 서원구,항생제처방률,2981442,454565,15.25
2020,충청북도,청주시 흥덕구,항생제처방률,3211788,624090,19.43
2020,충청북도,청주시 청원구,항생제처방률,2795403,538896,19.28
2020,충청북도,충주시,항생제처방률,3029603,471785,15.57
2020,충청북도,제천시,항생제처방률,1991526,272527,13.68
2020,충청북도,보은군,항생제처방률,455375,45741,10.04
2020,충청북도,옥천군,항생제처방률,801884,96167,11.99
2020,충청북도,영동군,항생제처방률,731518,97210,13.29
2020,충청북도,증평군,항생제처방률,489345,75385,15.41
2020,충청북도,진천군,항생제처방률,946973,198759,20.99
2020,충청북도,괴산군,항생제처방률,327419,31988,9.77
2020,충청북도,음성군,항생제처방률,1171881,176959,15.1
2020,충청북도,단양군,항생제처방률,227655,18022,7.92
2020,충청남도,전체,항생제처방률,28173420,4124831,14.64
2020,충청남도,천안시 동남구,항생제처방률,3698180,491927,13.3
2020,충청남도,천안시 서북구,항생제처방률,4770806,881971,18.49
2020,충청남도,공주시,항생제처방률,1425326,191937,13.47
2020,충청남도,보령시,항생제처방률,1502326,201214,13.39
2020,충청남도,아산시,항생제처방률,3560818,650515,18.27
2020,충청남도,서산시,항생제처방률,2184598,324865,14.87
2020,충청남도,논산시,항생제처방률,2106116,271741,12.9
2020,충청남도,계룡시,항생제처방률,316070,50743,16.05
2020,충청남도,당진시,항생제처방률,1983751,374757,18.89
2020,충청남도,금산군,항생제처방률,878881,83919,9.55
2020,충청남도,부여군,항생제처방률,926551,75981,8.2
2020,충청남도,서천군,항생제처방률,942838,96912,10.28
2020,충청남도,청양군,항생제처방률,320861,26521,8.27
2020,충청남도,홍성군,항생제처방률,1523237,164801,10.82
2020,충청남도,예산군,항생제처방률,1063911,109453,10.29
2020,충청남도,태안군,항생제처방률,969150,127574,13.16
2020,전라북도,전체,항생제처방률,28996975,3613305,12.46
2020,전라북도,전주시 완산구,항생제처방률,5566482,720382,12.94
2020,전라북도,전주시 덕진구,항생제처방률,5213009,674720,12.94
2020,전라북도,군산시,항생제처방률,3888639,581293,14.95
2020,전라북도,익산시,항생제처방률,4623394,605315,13.09
2020,전라북도,정읍시,항생제처방률,1843372,196836,10.68
2020,전라북도,남원시,항생제처방률,1677639,176619,10.53
2020,전라북도,김제시,항생제처방률,1406246,157704,11.21
2020,전라북도,완주군,항생제처방률,1070182,159867,14.94
2020,전라북도,진안군,항생제처방률,371581,37948,10.21
2020,전라북도,무주군,항생제처방률,310291,25120,8.1
2020,전라북도,장수군,항생제처방률,255751,17917,7.01
2020,전라북도,임실군,항생제처방률,430266,37871,8.8
2020,전라북도,순창군,항생제처방률,453525,36830,8.12
2020,전라북도,고창군,항생제처방률,922554,74946,8.12
2020,전라북도,부안군,항생제처방률,964044,109937,11.4
2020,전라남도,전체,항생제처방률,27852462,3695352,13.27
2020,전라남도,목포시,항생제처방률,4304888,697094,16.19
2020,전라남도,여수시,항생제처방률,4332276,611630,14.12
2020,전라남도,순천시,항생제처방률,4020962,616553,15.33
2020,전라남도,나주시,항생제처방률,1475057,237425,16.1
2020,전라남도,광양시,항생제처방률,1384420,221432,15.99
2020,전라남도,담양군,항생제처방률,581649,51025,8.77
2020,전라남도,곡성군,항생제처방률,393491,31934,8.12
2020,전라남도,구례군,항생제처방률,360107,46379,12.88
2020,전라남도,고흥군,항생제처방률,1115678,109132,9.78
2020,전라남도,보성군,항생제처방률,568870,70673,12.42
2020,전라남도,화순군,항생제처방률,1276318,144397,11.31
2020,전라남도,장흥군,항생제처방률,691139,52891,7.65
2020,전라남도,강진군,항생제처방률,634478,77034,12.14
2020,전라남도,해남군,항생제처방률,1318687,129840,9.85
2020,전라남도,영암군,항생제처방률,606991,68493,11.28
2020,전라남도,무안군,항생제처방률,1204270,168285,13.97
2020,전라남도,함평군,항생제처방률,398584,34418,8.64
2020,전라남도,영광군,항생제처방률,1112960,107783,9.68
2020,전라남도,장성군,항생제처방률,503445,59510,11.82
2020,전라남도,완도군,항생제처방률,717016,78144,10.9
2020,전라남도,진도군,항생제처방률,449220,47944,10.67
2020,전라남도,신안군,항생제처방률,401956,33336,8.29
2020,경상북도,전체,항생제처방률,32873267,4615760,14.04
2020,경상북도,포항시 남구,항생제처방률,3336567,427379,12.81
2020,경상북도,포항시 북구,항생제처방률,3495260,434498,12.43
2020,경상북도,경주시,항생제처방률,3169174,461291,14.56
2020,경상북도,김천시,항생제처방률,1651554,201304,12.19
2020,경상북도,안동시,항생제처방률,2487427,315742,12.69
2020,경상북도,구미시,항생제처방률,4973565,944441,18.99
2020,경상북도,영주시,항생제처방률,1405890,193034,13.73
2020,경상북도,영천시,항생제처방률,1466883,146688,10
2020,경상북도,상주시,항생제처방률,1267121,162708,12.84
2020,경상북도,문경시,항생제처방률,1122905,165270,14.72
2020,경상북도,경산시,항생제처방률,3117702,502425,16.12
2020,경상북도,군위군,항생제처방률,223223,19215,8.61
2020,경상북도,의성군,항생제처방률,647181,67278,10.4
2020,경상북도,청송군,항생제처방률,234820,28057,11.95
2020,경상북도,영양군,항생제처방률,95889,9848,10.27
2020,경상북도,영덕군,항생제처방률,528683,52163,9.87
2020,경상북도,청도군,항생제처방률,523094,57386,10.97
2020,경상북도,고령군,항생제처방률,335942,34981,10.41
2020,경상북도,성주군,항생제처방률,429381,48407,11.27
2020,경상북도,칠곡군,항생제처방률,1004042,170319,16.96
2020,경상북도,예천군,항생제처방률,533234,67965,12.75
2020,경상북도,봉화군,항생제처방률,222346,26165,11.77
2020,경상북도,울진군,항생제처방률,557138,76857,13.79
2020,경상북도,울릉군,항생제처방률,44246,2339,5.29
2020,경상남도,전체,항생제처방률,43655992,6561150,15.03
2020,경상남도,창원시 의창구,항생제처방률,3077176,461303,14.99
2020,경상남도,창원시 성산구,항생제처방률,2795213,441947,15.81
2020,경상남도,창원시 마산합포구,항생제처방률,2423659,334959,13.82
2020,경상남도,창원시 마산회원구,항생제처방률,3595294,501134,13.94
2020,경상남도,창원시 진해구,항생제처방률,1979392,363237,18.35
2020,경상남도,진주시,항생제처방률,5307766,751587,14.16
2020,경상남도,통영시,항생제처방률,2102396,272977,12.98
2020,경상남도,사천시,항생제처방률,1574473,207903,13.2
2020,경상남도,김해시,항생제처방률,5999293,1148185,19.14
2020,경상남도,밀양시,항생제처방률,1332417,192327,14.43
2020,경상남도,거제시,항생제처방률,2616279,448205,17.13
2020,경상남도,양산시,항생제처방률,4805966,798139,16.61
2020,경상남도,의령군,항생제처방률,386585,41541,10.75
2020,경상남도,함안군,항생제처방률,592630,70181,11.84
2020,경상남도,창녕군,항생제처방률,790369,98302,12.44
2020,경상남도,고성군,항생제처방률,642678,75996,11.82
2020,경상남도,남해군,항생제처방률,635638,46761,7.36
2020,경상남도,하동군,항생제처방률,636748,58327,9.16
2020,경상남도,산청군,항생제처방률,352164,22702,6.45
2020,경상남도,함양군,항생제처방률,588124,57345,9.75
2020,경상남도,거창군,항생제처방률,897802,103832,11.57
2020,경상남도,합천군,항생제처방률,523930,64260,12.26
2020,제주특별자치도,전체,항생제처방률,9865941,1493831,15.14
2020,제주특별자치도,제주시,항생제처방률,7399444,1176369,15.9
2020,제주특별자치도,서귀포시,항생제처방률,2466497,317462,12.87
2021,전국,전체,항생제처방률,719750209,90083539,12.52
2021,서울특별시,전체,항생제처방률,150762978,16509029,10.95
2021,서울특별시,종로구,항생제처방률,6859411,467470,6.82
2021,서울특별시,중구,항생제처방률,3397547,361346,10.64
2021,서울특별시,용산구,항생제처방률,2469158,241915,9.8
2021,서울특별시,성동구,항생제처방률,3860170,494345,12.81
2021,서울특별시,광진구,항생제처방률,4829546,568713,11.78
2021,서울특별시,동대문구,항생제처방률,5825674,543464,9.33
2021,서울특별시,중랑구,항생제처방률,5123928,597901,11.67
2021,서울특별시,성북구,항생제처방률,5286988,634416,12
2021,서울특별시,강북구,항생제처방률,4203798,500391,11.9
2021,서울특별시,도봉구,항생제처방률,3387882,357449,10.55
2021,서울특별시,노원구,항생제처방률,7270143,801797,11.03
2021,서울특별시,은평구,항생제처방률,6665149,783336,11.75
2021,서울특별시,서대문구,항생제처방률,6377352,578264,9.07
2021,서울특별시,마포구,항생제처방률,4687204,622928,13.29
2021,서울특별시,양천구,항생제처방률,5282793,677971,12.83
2021,서울특별시,강서구,항생제처방률,7599903,976753,12.85
2021,서울특별시,구로구,항생제처방률,5961672,777223,13.04
2021,서울특별시,금천구,항생제처방률,2905847,412887,14.21
2021,서울특별시,영등포구,항생제처방률,7441856,806852,10.84
2021,서울특별시,동작구,항생제처방률,5415796,535057,9.88
2021,서울특별시,관악구,항생제처방률,5202888,666509,12.81
2021,서울특별시,서초구,항생제처방률,7635231,762573,9.99
2021,서울특별시,강남구,항생제처방률,13305337,1382029,10.39
2021,서울특별시,송파구,항생제처방률,11828294,1167608,9.87
2021,서울특별시,강동구,항생제처방률,7939411,789832,9.95
2021,부산광역시,전체,항생제처방률,53132533,6228824,11.72
2021,부산광역시,중구,항생제처방률,1294492,121025,9.35
2021,부산광역시,서구,항생제처방률,4010217,343569,8.57
2021,부산광역시,동구,항생제처방률,2355740,205322,8.72
2021,부산광역시,영도구,항생제처방률,1732340,222286,12.83
2021,부산광역시,부산진구,항생제처방률,7351308,807190,10.98
2021,부산광역시,동래구,항생제처방률,4660486,533790,11.45
2021,부산광역시,남구,항생제처방률,3069570,379616,12.37
2021,부산광역시,북구,항생제처방률,3960403,441103,11.14
2021,부산광역시,해운대구,항생제처방률,5783273,688893,11.91
2021,부산광역시,사하구,항생제처방률,4252476,555829,13.07
2021,부산광역시,금정구,항생제처방률,2863454,345002,12.05
2021,부산광역시,강서구,항생제처방률,1151674,280025,24.31
2021,부산광역시,연제구,항생제처방률,3069279,371228,12.09
2021,부산광역시,수영구,항생제처방률,2726112,277617,10.18
2021,부산광역시,사상구,항생제처방률,2918820,358277,12.27
2021,부산광역시,기장군,항생제처방률,1932889,298052,15.42
2021,대구광역시,전체,항생제처방률,38907844,4532766,11.65
2021,대구광역시,중구,항생제처방률,4102325,397165,9.68
2021,대구광역시,동구,항생제처방률,5224643,576671,11.04
2021,대구광역시,서구,항생제처방률,2503205,251720,10.06
2021,대구광역시,남구,항생제처방률,3636772,307502,8.46
2021,대구광역시,북구,항생제처방률,5917031,736946,12.45
2021,대구광역시,수성구,항생제처방률,5798595,711765,12.27
2021,대구광역시,달서구,항생제처방률,9173567,1077495,11.75
2021,대구광역시,달성군,항생제처방률,2551706,473502,18.56
2021,인천광역시,전체,항생제처방률,37426204,4811839,12.86
2021,인천광역시,중구,항생제처방률,2158663,251161,11.64
2021,인천광역시,동구,항생제처방률,1145300,103545,9.04
2021,인천광역시,미추홀구,항생제처방률,5271799,672996,12.77
2021,인천광역시,연수구,항생제처방률,3699326,598090,16.17
